id,number,summary,description,priority,completed_date,component_id,created_on,permission_type,importance,is_story,milestone_id,notification_list,space_id,state,status,story_importance,updated_at,working_hours,estimate,total_estimate,total_invested_hours,total_working_hours,assigned_to_id,reporter_id,custom_fields,hierarchy_type,due_date,assigned_to_name,picture_url
125091263,387,Add search box to item display,As in attached image.,2,2015-08-28T09:14:35.000Z,,2015-07-30T08:09:43.000Z,0,-74.5,true,8599483,"ahQtmgU58r4zF-acwqjQXA,d6jVQyU8Gr44kvacwqEsg9,cl1v4sh9ir5yotacwqjQWU,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T09:14:35.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Item display""}",2,,,
125092003,388,Run SEO-doctor on all the pages,"and document the results and the actions (tickets) to improve.


h1. Results 
Listing only issues, not where things are OK.

*Portal home page*

* No H1 tag
* More than on Title tag (must be only 1)
* No meta description

*Music channel landing page*

* More than on Title tag (must be only 1)
* No meta description

*Search result page, list*

* More than on Title tag (must be only 1)
* All item titles are H1s. There must be only 1 H1.
* No meta description

*Item display page*

* More than on Title tag (must be only 1)
* No H1 tag
* No meta description

*About the portal page*

* More than on Title tag (must be only 1)
* No meta description

*About the music channel page*

* More than on Title tag (must be only 1)
* No meta description",3,2015-08-14T14:55:25.000Z,,2015-07-30T08:21:07.000Z,0,-36.0,true,8551223,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-14T14:55:25.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""SEO""}",2,,,
125097783,389,Create deploy jobs for alpha apps in production space,"With the applications for alpha release in the *production* Cloud Foundry space, we need a way to deploy them.

The existing Jenkins build jobs that deploy to Cloud Foundry only do so to the *test* space.

Were we to continue to use Jenkins for these deployments, a strategy would be required to prevent conflict between different jobs needing to target the two spaces, perhaps while running at the same time.

If deployments to production should not be via Jenkins, then an alternative procedure needs to be established.",1,2015-07-31T09:24:11.000Z,,2015-07-30T09:31:29.000Z,0,-75.0,true,8357173,bE4VAKECur4RFgacwqEsg8,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-03T11:50:48.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",2,,,
125102523,390,Update Git master branches and version releases,"Before the alpha release launch, all relevant Git repos should have their master branch updated and tagged to a release version.

The alpha release should then use those tagged versions of the codebases.

Repos:

* europeana/europeana-channels-blacklight
* europeana/europeana-proxy-ruby
* europeana/europeana-styleguide-ruby
* europeana/europeana-blacklight
* rwd/europeana-api-client-ruby",1,2015-08-03T10:14:01.000Z,,2015-07-30T10:29:55.000Z,0,-42.75,true,8551223,"bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-03T10:14:01.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",2,,,
125103253,391,Configurable and scheduled API response caching,"At present, all Europeana REST API responses are cached for 24 hours from time of retrieval, after which time any page request requiring the response will need to re-request from the API.

This is acceptable (for now) in the context of search results and records, but not for the counts of various sets of items, i.e. on the portal landing page and channel landing pages, where one end user may suffer an extended wait while many API queries are executed.

There are two aspects to improving this:

# Allow configurable cache expiration times for different API responses, e.g. 24 hours, 1 week, 1 month, never (see point 2)
# Set up scheduled jobs to periodically re-query the API for data known to be needed by the site at all times, e.g. recent additions to channels, media type counts per-channel, and then _overwrite_ the existing cache entry, so that it never expires and hence no end user will need to wait while the API is queried. This is already in place for blog feeds (see #226, #258).",3,2015-10-07T12:12:17.000Z,,2015-07-30T10:43:21.000Z,0,-66.0,true,8788473,"bE4VAKECur4RFgacwqEsg8,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-10-07T12:12:17.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",2,,,
125115303,392,Housekeeping: Delete stale Git branches,"We have a large number of old/stale topic branches in Github for the repo europeana/europeana-blacklight-channels: https://github.com/europeana/europeana-channels-blacklight/branches

After the alpha release launch, we should delete any that are no longer needed.",4,2015-08-26T07:58:53.000Z,,2015-07-30T13:09:50.000Z,0,-40.0,true,8599483,"bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-26T07:58:53.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",2,,,
125135093,393,Make the Alpha banner editable in CMS,"So that it is decoupled from the PatternLab.

Editable elements:
Header
Body text
Call to action text
Call to action URL",4,2015-09-13T12:32:04.000Z,,2015-07-30T16:00:55.000Z,0,-22.5,true,8707883,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8,d6jVQyU8Gr44kvacwqEsg9",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-13T12:32:04.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Editorial""}",2,,,
125136373,394,Make the search field default words in LocaleApp able to differentiate between portal landing page and specific channel landing page,"Right now they're all one and the same, https://www.localeapp.com/projects/7916/translations/4780135",3,2016-07-08T08:40:31.000Z,,2015-07-30T16:09:58.000Z,0,-145.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-07-08T08:40:31.000Z,0.0,1.0,1.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Editorial""}",2,,,
125177003,395,BUG: Exhibitions and Remix offline,"Unsure whether it is related but exhibitions.europeana.eu and remix.europeana.eu are both offline. Remix since 06.40 and exhibitions since 07:31. Blog.europeana.eu went offline at 07:37 but recovered at 07.40 and is now working as it should.

Error message for both Exhibitions and Remix is:
Error Code: 408. The operation timed out. The remote server did not respond within the set time allowed. The server might be unavailable at this time. Try again later or contact the server administrator. (12002)

@bramlohman @andyjmaclean@gmail.com @yorgos.mamakis@kb.nl
Exhibitions needs to come online again ASAP. Remix is of lower priority.

UPDATE: Blog went temporarily offline again. So this seems to be a Genesis-wide issue.",2,2015-07-31T09:52:00.000Z,,2015-07-31T05:53:06.000Z,0,-76.0,true,8357173,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,dKRBw8g9Or5AhcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-07-31T09:52:00.000Z,0.0,1.0,1.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Exhibitions""}",2,,,
125205913,396,SPIKE: Investigate feasibility of playing of mpga's,Like http://europeana-npc-test.de.a9sapp.eu/portal/record/2059207/data_sounds_T074_13.html,4,2015-08-28T09:17:57.000Z,,2015-07-31T13:32:43.000Z,0,-63.0,true,8599483,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T09:17:57.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Rich media access""}",2,,,
125230353,397,Remove/hide the newsletter signup on ALL pages,Right now it's removed on the http://test.europeana.eu/portal/ but not on other pages e.g. http://test.europeana.eu/portal/channels/music,2,2015-08-06T13:04:11.000Z,,2015-07-31T16:44:23.000Z,0,-58.0,true,8551223,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-06T13:04:11.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Editorial""}",2,,,
125242103,398,Items that fail to load,"

http://test.europeana.eu/portal/record/11629/HERBAR_BGBM_GERMANY_B_10_0201248.html",3,2015-08-28T09:20:06.000Z,,2015-07-31T19:57:03.000Z,0,-79.0,true,8599483,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T09:20:06.000Z,0.0,1.0,1.0,0.0,0.0,bt2bnGU54r4AGmacwqjQYw,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Item display""}",2,,andyjmaclean@gmail.com,https://s3.amazonaws.com/assembla-avatars/addd83a8/bt2bnGU54r4AGmacwqjQYw:1422091573
125260193,399,IDEA: Channel as parameter rather than body of URL syntax,"&channel=xxx rather than /portal/channels/music

Facilitates tracking of usage (on the item level) and use of channels a API macros.

Item level usage and macros would facilitate creating a infoviz per channel of content and usage stats.

TODO: Flesh out this idea!",4,2016-07-08T09:57:45.000Z,,2015-08-01T14:27:10.000Z,0,-192.0,true,7270973,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-07-08T09:57:45.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,,
125262173,400,CRASH INVESTIGATION: All portals down,"Noted at 19:44 on the Saturday that all portals were down. Internal test and acceptance. And the public test site. Don't know for how long they had been down by the time I checked.

We need to investigate, find out what's wrong and try to fix it. If possible also set up some montitoring that warns us if the service goes down.

",1,2015-08-10T06:33:59.000Z,,2015-08-01T17:45:31.000Z,0,-42.0,true,8551223,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-10T06:33:59.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,richard.doe,https://s3.amazonaws.com/assembla-avatars/035f2451/bE4VAKECur4RFgacwqEsg8:1422066277
125324323,401,If similar items fail load the item page but without the similar items,More graceful than now where if the similar items fail the item page doesn't load at all (see #398).,4,2016-01-07T13:49:09.000Z,,2015-08-03T14:15:57.000Z,0,-143.0,true,7270973,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-01-07T13:49:09.000Z,0.0,1.0,1.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Item display""}",2,,richard.doe,https://s3.amazonaws.com/assembla-avatars/035f2451/bE4VAKECur4RFgacwqEsg8:1422066277
125392493,402,Error pages,For other types of errors than 404s,3,2016-01-13T13:00:30.000Z,,2015-08-04T08:40:26.000Z,0,-119.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-01-13T13:00:30.000Z,0.0,1.0,1.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""""}",2,,,
125396193,403,SPIKE: Estimate effort of multiple item metadata and content download,"

*1.* 
Multiple items download via marking individual objects. Either A. in a search result, see https://projects.invisionapp.com/d/main#/console/1083571/42152235/preview or http://demo.deanbirkett.name/5H336U/search_result.html ,  or B. from saved My Europeana items, see https://projects.invisionapp.com/d/main#/console/1083571/78714750/preview or saved My Europeana items with a specific tag

Options: 
- Various metadata formats (JSON, JSON-LD, RDF/XML, CSV)
- With linked media or without linked media (with= the app tries to fetch the edm:isshownbys and edm:hasviews).


*2.* 
Multiple items download based on a whole search result, either A. directly from a search result or B. from saved search in My Europeana.

Options: 
- Various metadata formats (JSON, JSON-LD, RDF/XML, CSV)
- With linked media or without linked media (with= the app tries to fetch the edm:isshownbys and edm:hasviews).

Interaction, B: See https://projects.invisionapp.com/d/main#/console/1083571/78754103/preview where the user would mark a saved search and choose Download as an Action (actions are top left).


*Notes*
- Ideally developed API-first with the portal acting as a client to an API that allows requesting these exports and fetching the output
- Metadata is retrieved via Get record calls. Support for CSV output would need to be added to the API. With CSV we'd also need to flatten/simplify the metadata, perhaps make it the equivalent of the Rich Search call response
- The generation of the exports must happen as a background job with the user notified, via mail and in their My Europeana pages, that the job is completed (or for some reason has failed)
- Metadata and media files to be zipped up for smaller disk space usage and quicker downloads
- Exports need to be persisted for more than a couple of days
- Exports of media may be limited to only media files that are CC-licensed or Public Domain (i.e. the two reusable values of Can I reuse it?)
- A cap on the max number of items possible to download must be configurable
- A cap on the max number of parallel exports a user can have must be configurable

*Comparisons*
- [[url:http://search.getty.edu/gateway/search?q=&cat=highlight&f=%22Open+Content+Images%22&rows=10&srt=a&dir=s&pg=1|Getty Search Gateway]] allows users to mark multiple objects and download their metadata in XML
- Auckland Museums allows download of item metadata from [[url:http://www.aucklandmuseum.com/collections-research/collections/search?pht=True&k=posters|search results]]

Not aware of any GLAM that does something exactly as we plan to here (asynchronous, metadata+media).

",3,2015-08-06T16:09:13.000Z,,2015-08-04T09:25:54.000Z,0,-56.0,true,8551223,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-06T16:09:13.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Reuse and reference""}",2,,,
125557093,404,Include attribution snippet in the Record response,"To make it easier also for API-clients to attribute.

The snippet should be available both in HTML and in plain text/ASCII.

The purpose is to make it easy for our users to attribute the creators and institutions as possible. 

*Pattern*

*HTML:*


<pre><code><a href=""http://www.europeana.eu/portal/record/xxx"">dc:title</a>. dc:creator. <a href=""edm:isshownat"">edm:dataProvider</a>. <a href=""edm:rights"" rel=""xhv:license http://www.europeana.eu/schemas/edm/rights"">rightslabel</a>.
</code></pre>


_Example:_


<pre><code><a href=""url:http://www.europeana.eu/portal/record/90402/SK_A_2344.html"">The Milkmaid</a>. Vermeer, Johannes, <a href=""http://www.rijksmuseum.nl/collectie/SK-A-2344"">Rijksmuseum</a>. <a href=""http://creativecommons.org/publicdomain/mark/1.0/"" rel=""xhv:license http://www.europeana.eu/schemas/edm/rights"">Public Domain</a>.
</code></pre>


*TEXT:*
dc:title - edm:landingpage . dc:creator. edm:dataProvider - edm:isshownat. rightslabel - edm:rights .

*NOTE:If there's a dc:creator and edm:rights on the WebResource let it take precedence.*

_Example:_
The Milkmaid - http://www.europeana.eu/portal/record/90402/SK_A_2344.html . Vermeer, Johannes. Rijksmuseum - http://www.rijksmuseum.nl/collectie/SK-A-2344. Public Domain - http://creativecommons.org/publicdomain/mark/1.0/ .


*Notes*
When there are multiple dc:title or dc:creator or edm:dataProvider use the first ones.

(Or should we inlcude them all? Makes for a loong snipper sometimes)

Ask @antoine.isaac how to include 
<pre><code><span rel=""cc:useGuidelines"" resource=""http://www.europeana.eu/rights/pd-usage-guide/""></span>
</code></pre>


*License labels*
Public Domain (Public Domain mark and CC0)
CC BY
CC BY-SA
CC BY-NC
CC BY-NC-SA
CC BY-NC-ND
Out of Copyright - Non-commerical re-use
Orphan Work
Unknown

Basically, like the facet labels.",2,2015-12-09T14:11:30.000Z,,2015-08-05T08:04:23.000Z,0,-41.0,true,8948673,"ahQtmgU58r4zF-acwqjQXA,dETNZisw4r5ktcacwqjQYw,dBiEJemFir5kH_acwqEsg8,cb4vRS9Yur4z_3acwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-12-14T09:36:49.000Z,0.0,3.0,5.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",2,,,
125642763,405,"Cookie monster madness, design + implementation","When a user first arrives to the portal they need to be made aware that we set cookies. The message needs to include a link to our privacy policy (which needs to be reviewed and updated to include also a list of what cookies we create and also be more user friendly, smth like https://silktide.com/privacy-policy/ ).

*Copytext:*
This website uses cookies to ensure you get the best experience on our website. By clicking or navigating the site, you agree to allow our collection of information through cookies. [[url:http://www.europeana.eu/portal/rights/privacy.html|More info]]       Action: Close
(should be translated in all languages)

Clicking Close sets a cookie so that the user never gets this info again (unless he/she clears her cookies). 

*Acceptance criteria:*
* Cookie notice visible on all pages with the copytext above.
* Close button makes sure the notice disappears and never pops up again for that user.
* If a user has this plugin: http://www.kiboke-studio.hr/i-dont-care-about-cookies/, the notice will not pop up.",3,2016-08-10T10:31:56.000Z,,2015-08-06T06:23:45.000Z,0,-35.584373474121094,true,9990673,"ahQtmgU58r4zF-acwqjQXA,cl1v4sh9ir5yotacwqjQWU,bt2bnGU54r4AGmacwqjQYw,aybbJ63Vur4BxmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2016-08-10T10:32:03.000Z,0.0,3.0,3.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""""}",2,,,
125657013,406,Sites fold-up should draw text from LocaleApp not PatternLab,"TODO: Add Beth's suggested text here. 

Note: Must be aligned with Labs, Pro and Research so that we're coherent across sites.",3,2015-09-16T12:58:43.000Z,,2015-08-06T10:10:00.000Z,0,-44.5,true,8707883,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,djQ1OaATWr4Of6acwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-16T12:58:43.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Editorial""}",2,,,
125673463,407,Update the public alpha to use the production styleguide,Not the dev one as currently. Internal apps for dev and testing to still use the dev styleguide,2,2015-08-06T15:57:58.000Z,,2015-08-06T13:38:11.000Z,0,-67.0,true,8551223,"ahQtmgU58r4zF-acwqjQXA,d6jVQyU8Gr44kvacwqEsg9,cl1v4sh9ir5yotacwqjQWU",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-06T16:00:14.000Z,0.0,1.0,1.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,,
125687653,408,"Types/Subject in search results list, revisited","It used to be that when I searched for Johannes Vermeer I'd see the labels ""easel paintings (paintings by form), oil paint (paint)"" in the search result list below the freetext for the items from Rijksmuseum but now I don't. Let's investigte why and see if we can fix?",3,2016-06-07T07:23:16.000Z,,2015-08-06T16:02:20.000Z,0,-141.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-06-07T07:23:16.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Search""}",2,,,
125688043,409,BUG: Update the design of showing multiple active facets so that it doesn't spill over,"Issue is best shown visually:
http://test.europeana.eu/portal/search?f%5BPROVIDER%5D%5B%5D=The+European+Library&f%5BPROVIDER%5D%5B%5D=Swedish+Open+Cultural+Heritage+%7C+K-sams%C3%B6k&f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&f%5BTYPE%5D%5B%5D=IMAGE&q=astrolabe",4,2015-09-05T10:26:49.000Z,,2015-08-06T16:07:25.000Z,0,-14.0,true,8707883,"ahQtmgU58r4zF-acwqjQXA,cl1v4sh9ir5yotacwqjQWU,d6jVQyU8Gr44kvacwqEsg9,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-05T10:26:49.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Search""}",2,,,
125692983,410,Question: Support nld for Dutch?,http://test.europeana.eu/portal/record/2022067/10796_33F650C0_9AB2_487E_8057_4E26608BC4A0.html,3,2015-10-20T09:34:45.000Z,,2015-08-06T17:15:46.000Z,0,-121.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-10-20T09:34:45.000Z,0.0,1.0,1.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Multilingual""}",2,,,
125701613,411,More items that fail to load,"
Victoria and Albert Musum items here:
http://test.europeana.eu/portal/search?f%5BTYPE%5D%5B%5D=IMAGE&page=4&q=who%3A+%28walter+crane%29

Issue related to #323 ?",2,2015-09-01T06:43:30.000Z,,2015-08-06T18:44:47.000Z,0,-98.0,true,8599483,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-01T06:43:30.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Item display""}",2,,,
125841373,412,Performance optimization,"Based on findings documented in #360.

MUST:
- Leverage browser caching. Setting an expiry date or a maximum age in the HTTP headers for static resources instructs the browser to load previously downloaded resources from local disk rather than over the network.


SHOULD:
- Prioritize visible content. Your page requires additional network round trips to render the above-the-fold content. For best performance, reduce the amount of HTML needed to render above-the-fold content.",3,2017-07-21T13:32:09.000Z,,2015-08-10T07:49:22.000Z,0,-426.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2017-07-21T13:32:09.000Z,0.0,1.0,1.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,,
125938923,413,BUG: Landing pages load with broken layout in IE and FF,"

*Internet Explorer 11*

Portal home page:
* Ripples in the wrong place and size.

Music channel landing page:
* Ripples in the wrong place and size 
* Browse entry point images of different sizes and layout that ""seems off"" compared to Chrome

See the attachment named _IE11

*Firefox*

Music Channel landing page
* Browse entry point images of different sizes and and layout that ""seems off"" compared to Chrome

Looks the same as i the IE11 attachment, so no separate attachment.

*Safari*

Portal landing page
* Ripples don't ""touch"" the bottom of the hero image, leaving a small gap. See second attachment.",1,2015-09-14T08:39:55.000Z,,2015-08-11T07:35:25.000Z,0,-45.0,true,8707883,"ahQtmgU58r4zF-acwqjQXA,d6jVQyU8Gr44kvacwqEsg9,cl1v4sh9ir5yotacwqjQWU",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-09-14T08:39:55.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""UI Design""}",2,,,
125946633,414,SPIKE: Draft specification for the implementation of the 904Labs logging SDK in the new portal,"- Draw on the experience of the implementation in the current/old portal and focus on the areas where we had trouble implementing the logging there, see #162
- But draft the spec from the perspective of implementing the logging in the new portal
- Use a GoogleDoc for the spec for easy collaborative editing and Q&A
- *The spec to be used as a basis for a follow-up contract with 904Labs to update their SDK and/or assist in the implementation in the front-end*",1,2015-08-28T09:25:35.000Z,,2015-08-11T09:20:04.000Z,0,-58.599998474121094,true,8599483,"ahQtmgU58r4zF-acwqjQXA,bt2bnGU54r4AGmacwqjQYw,dBiEJemFir5kH_acwqEsg8,bKssOGxg8r5ykmdmr6CpXy",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-08-28T09:25:35.000Z,0.0,1.0,1.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Logging""}",2,,,
125956963,415,Set up environments for AIT to work on the annotations,"Note to @bramlohman and @gsergiu79 to create sub-tasks for this story as needed.


Notes:
Should be as automatised as possible with Jenkings jobs, etc.
AIT should also have received info on how we do branching and release mgmnt in Github",1,2015-10-01T09:45:15.000Z,,2015-08-11T11:22:09.000Z,0,-27.0,true,8785073,"ahQtmgU58r4zF-acwqjQXA,cmuqxWQaKr4PeeacwqjQYw,dBiEJemFir5kH_acwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-10-01T09:45:15.000Z,0.0,1.0,2.0,4.0,0.0,cmuqxWQaKr4PeeacwqjQYw,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,gsergiu79,https://s3.amazonaws.com/assembla-avatars/89f023a3/cmuqxWQaKr4PeeacwqjQYw:1445542414
125957613,416,Update the annotations API based on the latest specification,"Updated specifications are available in google docs
https://docs.google.com/document/d/1R2_RDuP5E2n0SBnZOqvjedqmKVoBavo6wtS0pN1UJtA/edit#heading=h.cqat0tgajpb2

This ticket corresponds to https://github.com/europeana/annotation/issues/47 in GitHub

*Acceptance criteria:*
This story is accepted when a candidate release candidate (RC1) is available for internal testing.

*Individual tasks within this story listed in Github:*
https://github.com/europeana/annotation/issues/48",2,2015-10-01T09:58:50.000Z,,2015-08-11T11:32:48.000Z,0,-45.0,true,8785073,"ahQtmgU58r4zF-acwqjQXA,cmuqxWQaKr4PeeacwqjQYw,cRC53GqbGr5zuIdmr6bg7m,dBiEJemFir5kH_acwqEsg8,dETNZisw4r5ktcacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-10-01T09:58:50.000Z,0.0,7.0,7.0,0.0,0.0,cmuqxWQaKr4PeeacwqjQYw,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""User annotations""}",2,,gsergiu79,https://s3.amazonaws.com/assembla-avatars/89f023a3/cmuqxWQaKr4PeeacwqjQYw:1445542414
125969233,417,EPIC: Update the My Europeana API,"In line with https://docs.google.com/document/d/1dGbqaSDNduZmQj3ebE-pzBIUAli8OcvZtAZs75GQp8w/edit#
",3,2016-01-13T13:04:14.000Z,,2015-08-11T13:48:06.000Z,0,-133.0,false,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-01-13T13:04:14.000Z,0.0,3.0,41.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",3,,,
125969303,418,Adding new methods for API key creation,For specifiction see https://docs.google.com/document/d/1dGbqaSDNduZmQj3ebE-pzBIUAli8OcvZtAZs75GQp8w/edit#heading=h.nngasyq2z8qn,1,2015-12-15T15:53:57.000Z,,2015-08-11T13:48:41.000Z,0,-81.0625,true,8948673,"ahQtmgU58r4zF-acwqjQXA,cmuqxWQaKr4PeeacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2015-12-15T15:53:57.000Z,0.0,3.0,3.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",2,,,
125969333,419,SPIKE: Restructure existing MyEuropeana + MyData methods to new structure keeping the existing methods,Purpose of the spike is to investigate if and how to upgrade API-conventions.,2,2016-01-13T13:04:18.000Z,,2015-08-11T13:49:01.000Z,0,-137.0,true,7270973,ahQtmgU58r4zF-acwqjQXA,ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2016-01-13T13:04:18.000Z,0.0,3.0,4.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""APIs""}",2,,,
